id;label;category;section
292090;Esters of inorganic acids, salts, nes;5;Chemicals
292111;Methylamine, salts;5;Chemicals
292112;Diethylamine, salts;5;Chemicals
292119;Acyclic monoamines, nes;5;Chemicals
292121;Ethylenediamine, salts;5;Chemicals
292122;Hexamethylenediamine, salts;5;Chemicals
292129;Acyclic polyamines, nes;5;Chemicals
292130;Cyclanic, cyclenic and cycloterpenic amines, compound;5;Chemicals
292141;Aniline, salts;5;Chemicals
292142;Aniline derivatives, salts;5;Chemicals
292143;Toluidines, salts;5;Chemicals
292144;Diphenylamine, salts;5;Chemicals
292145;Naphthylamines, salts;5;Chemicals
292149;Aromatic monoamines, nes;5;Chemicals
292151;Phenylenediamine, salts;5;Chemicals
292159;Aromatic polyamines, nes;5;Chemicals
292211;Monoethanolmine, salts;5;Chemicals
292212;Diethanolamine, salts;5;Chemicals
292213;Triethanolamine, salts;5;Chemicals
292219;Amino-alcohol, esters, salts, nes;5;Chemicals
292221;Aminohydroxynaphthalenesulphonic acids, salts;5;Chemicals
292222;Anisidines, dianisidines, phenetidines, salts;5;Chemicals
292229;Amino-naphthols/phenols, nes;5;Chemicals
292230;Amino-aldehydes, ketones and quinones, salts;5;Chemicals
292241;Lysine, esters, salts;5;Chemicals
292242;Glutamic acid, salts;5;Chemicals
292249;Amino-acids, salts, esters, nes;5;Chemicals
292250;Amino-alcohol-phenols, oxygen function;5;Chemicals
292310;Choline, salts;5;Chemicals
292320;Lecithins and other phosphoaminolipids;5;Chemicals
292390;Quarternary ammonium salts and hydroxides, nes;5;Chemicals
292410;Acyclic amides, salts;5;Chemicals
292421;Ureines, salts;5;Chemicals
292429;Cyclic amides, salts, nes;5;Chemicals
292511;Saccharin, salts;5;Chemicals
292519;Imides, not saccharin, salts;5;Chemicals
292520;Imines, salts;5;Chemicals
292610;Acrylonitrile;5;Chemicals
292620;Dicyandiamide;5;Chemicals
292690;Nitrile-function compounds, nes;5;Chemicals
292700;Diazo-, azo- or azoxy-compounds;5;Chemicals
292800;Organic derivs of hydrazine, hydroxylamine;5;Chemicals
292910;Isocyanates;5;Chemicals
292990;Compounds with nitrogen function, nes;5;Chemicals
293010;Xanthates;5;Chemicals
293020;Thiocarbamates;5;Chemicals
293030;Thiuram sulphides;5;Chemicals
293040;Methionine;5;Chemicals
293090;Organo-sulphur compounds, nes;5;Chemicals
293100;Organo-inorganic compounds, nes;5;Chemicals
293211;Tetrahydrofuran;5;Chemicals
293212;Furfuraldehyde;5;Chemicals
293213;Furfuryl alcohol;5;Chemicals
293219;Heterocyclic compounds, unfused furan ring;5;Chemicals
293221;Coutamarins;5;Chemicals
293229;Lactones, not coumarins;5;Chemicals
293290;Heterocyclic compound, oxygen hetero-atom(s);5;Chemicals
293311;Phanazone;5;Chemicals
293319;Heterocyclic compounds, unfused pyrazole ring;5;Chemicals
293321;Hydantoin;5;Chemicals
293329;Heterocyclic compounds, unfused imidazole ring;5;Chemicals
293331;Pyridine, salts;5;Chemicals
293339;Heterocyclic compounds, unfused pyridine ring;5;Chemicals
293340;Heterocyclic compounds, quinoline ring;5;Chemicals
293351;Barbituric acids, salts;5;Chemicals
293359;Heterocyclic compounds, pyrimidine ring;5;Chemicals
293361;Melamine;5;Chemicals
293369;Heterocyclic compounds, unfused triazine ring;5;Chemicals
293371;Epsilon-captolactam;5;Chemicals
293379;Lactams, nes;5;Chemicals
293390;Heterocyclic compounds, N-hetero-atoms;5;Chemicals
293410;Heterocyclic coumpounds, unfused thiazole ring;5;Chemicals
293420;Heterocyclic coumpounds,benzothiazole ring;5;Chemicals
293430;Heterocyclic coumpounds, phenothiazine ring;5;Chemicals
293490;Heterocyclic compounds, nes;5;Chemicals
293500;Sulphonamides;5;Chemicals
293610;Provitamins;5;Chemicals
293621;Vitamins A;5;Chemicals
293622;Vitamin B1;5;Chemicals
293623;Vitamin B2;5;Chemicals
293624;Vitamin B3, B5, panthothenic acid;5;Chemicals
293625;Vitamin B6;5;Chemicals
293626;Vitamin B12;5;Chemicals
293627;Vitamin C;5;Chemicals
293628;Vitamin E;5;Chemicals
293629;Vitamins, nes;5;Chemicals
293690;Vitamin concentrates, mixed;5;Chemicals
293710;Pituitary anterior hormones;5;Chemicals
293721;Cortisones;5;Chemicals
293722;Halogenated derivs adrenalal cortical hormones;5;Chemicals
293729;Adrenal cortical hormones nes;5;Chemicals
293791;Insulin;5;Chemicals
293792;Estrogens and progestogens;5;Chemicals
293799;Hormones;5;Chemicals
293810;Rutoside;5;Chemicals
293890;Glycosides;5;Chemicals
293910;Opium alkaloids;5;Chemicals
293921;Quinine;5;Chemicals
293929;Cinchona alkaloids, nes;5;Chemicals
293930;Caffeine;5;Chemicals
293940;Ephedrines;5;Chemicals
293950;Theophylline and aminophylline;5;Chemicals
293960;Rye ergot alkaloids;5;Chemicals
293970;Nicotine, salts, in bulk;5;Chemicals
293990;Vegetable alkaloids;5;Chemicals
294000;Sugars;5;Chemicals
294110;Penicillins;5;Chemicals
294120;Streptomycins;5;Chemicals
294130;Tetracyclines;5;Chemicals
294140;Chloramphenicol;5;Chemicals
294150;Erythromycin;5;Chemicals
294190;Antibiotics;5;Chemicals
294200;Organic compounds, nes;5;Chemicals
300110;Glands, dried, therapeutic;5;Chemicals
300120;Gland extracts, therapeutic;5;Chemicals
300190;Heparin, therapeutic;5;Chemicals
300210;Antisera and blood fractions;5;Chemicals
300220;Vaccines, human;5;Chemicals
300231;Vaccines, veterinary foot and mouth disease;5;Chemicals
300239;Vaccines, veterinary;5;Chemicals
300290;Blood;5;Chemicals
300310;Penicillins or streptomycins, formulated;5;Chemicals
300320;Antibiotics, formulated, nes;5;Chemicals
300331;Insulin, formulated;5;Chemicals
300339;Hormones, not contraceptive, formulated, nes;5;Chemicals
300340;Alkaloids, formulated;5;Chemicals
300390;Medicaments, formulated, nes;5;Chemicals
300410;Penicillins and streptomycins, doses;5;Chemicals
300420;Antibiotics, doses, nes;5;Chemicals
300431;Insulin, doses;5;Chemicals
300432;Adrenal cortical hormones, doses;5;Chemicals
300439;Hormones, not contraceptive, doses;5;Chemicals
300440;Alkaloids, doses, nes;5;Chemicals
300450;Vitamins, doses;5;Chemicals
300490;Medicaments, doses, nes;5;Chemicals
300510;Medical dressings, with adhesive;5;Chemicals
300590;Medical dressings, no adhesive;5;Chemicals
300610;Surgical goods;5;Chemicals
300620;Blood-grouping reagents;5;Chemicals
300630;Opacifying preparations;5;Chemicals
300640;Dental fillings;5;Chemicals
300650;First-aid kits;5;Chemicals
300660;Contraceptives, hormones;5;Chemicals
310100;Animal or vegetable fertilizers, > 10kg;5;Chemicals
310210;Urea, > 10kg;5;Chemicals
310221;Ammonium sulphate, > 10kg;5;Chemicals
310229;Ammonium sulphate-nitrate, > 10kg;5;Chemicals
310230;Ammonium nitrate, > 10kg;5;Chemicals
310240;Ammonium nitrate limestone, > 10kg;5;Chemicals
310250;Sodium nitrate, > 10kg;5;Chemicals
310260;Calcium-ammonium nitrate mix, > 10kg;5;Chemicals
310270;Calcium cyanamide in packs >10 kg;5;Chemicals
310280;Urea-ammonium nitrate mix, > 10kg;5;Chemicals
310290;Nitrogenous fertilizers, nes, > 10kg;5;Chemicals
310310;Superphosphates, > 10kg;5;Chemicals
310320;Basic slag, > 10kg;5;Chemicals
310390;Phosphatic fertilizers, > 10kg;5;Chemicals
310410;Crude potassium salts, nes, > 10kg;5;Chemicals
310420;Potassium chloride, > 10kg;5;Chemicals
310430;Potassium sulphate, > 10kg;5;Chemicals
310490;Ptassic fertilizers, nes, > 10kg;5;Chemicals
310510;Fertilizer mixes in tablets,  < 10kg;5;Chemicals
310520;Nitrogen-phosphorus-potassium fertilizers, > 10kg;5;Chemicals
310530;Diammonium phosphate, > 10kg;5;Chemicals
310540;Monoammonium phosphate, mix, < 10kg;5;Chemicals
310551;Fertilizers, nitrates and phosphates, nes,  < 10kg;5;Chemicals
310559;Fertilizers, nitrogen, phosphorus, nes, < 10kg;5;Chemicals
310560;Fertilizers, phosphorus and potassium,  < 10kg;5;Chemicals
310590;Fertilizers, mixes, nes;5;Chemicals
320110;Quebracho tanning extract;5;Chemicals
320120;Wattle tanning extract;5;Chemicals
320130;Oak or chestnut tanning extract;5;Chemicals
320190;Vegetable tanning extracts, nes;5;Chemicals
320210;Synthetic organic tanning substances;5;Chemicals
320290;Inorganic tanning preparations;5;Chemicals
320300;Coloring matter, animal or vegetable;5;Chemicals
320411;Disperse dyes;5;Chemicals
320412;Acid and mordant dyes;5;Chemicals
320413;Basic dyes;5;Chemicals
320414;Direct dyes;5;Chemicals
320415;Vat dyes;5;Chemicals
320416;Reactive dyes;5;Chemicals
320417;Synthetic organic pigments;5;Chemicals
320419;Synthetic organic coloring;5;Chemicals
320420;Synthetic organic fluorescent brightener;5;Chemicals
320490;Synthetic organic luminophores;5;Chemicals
320500;Color lakes;5;Chemicals
320610;Pigments, titanium dioxide;5;Chemicals
320620;Pigments, chromium compounds;5;Chemicals
320630;Pigments, cadmium compounds;5;Chemicals
320641;Ultramarine;5;Chemicals
320642;Pigments, zinc sulphide, lithophone;5;Chemicals
320643;Pigments, hexacyanoferrates;5;Chemicals
320649;Inorganic coloring, nes;5;Chemicals
320650;Inorganic luminophores;5;Chemicals
320710;Pigments for ceramics, glass;5;Chemicals
320720;Vitrifiable enamels;5;Chemicals
320730;Liquid lustres;5;Chemicals
320740;Gladd frit;5;Chemicals
320810;Polyester paint, non-aqueous;5;Chemicals
320820;Acrylic paint, non-aqueous;5;Chemicals
320890;Polymer paint, non-aqueous;5;Chemicals
320910;Acrylic paint, aqueous;5;Chemicals
320990;Polymer paint, aqueous;5;Chemicals
321000;Paints, nes;5;Chemicals
321100;Prepared driers;5;Chemicals
321210;Stamping foils;5;Chemicals
321290;Pigments for paints;5;Chemicals
321310;Color sets;5;Chemicals
321390;Artist colors, small packs, nes;5;Chemicals
321410;Mastics, painters' fillings;5;Chemicals
321490;Non-refractory surfacing prep;5;Chemicals
321511;Printing ink, black;5;Chemicals
321519;Printing ink, not black;5;Chemicals
321590;Ink, not printing;5;Chemicals
330111;Oils, bergamot;5;Chemicals
330112;Oils, orange;5;Chemicals
330113;Oils, lemon;5;Chemicals
330114;Oils, lime;5;Chemicals
330119;Oils, citrus, nes;5;Chemicals
330121;Oils, geranium;5;Chemicals
330122;Oils, jasmin;5;Chemicals
330123;Oils, lavender;5;Chemicals
330124;Oils, peppermint;5;Chemicals
330125;Oils, mints, nes;5;Chemicals
330126;Oils, vetiver;5;Chemicals
330129;Oils, nes;5;Chemicals
330130;Resinoids;5;Chemicals
330190;Oils, terpenic;5;Chemicals
330210;Mixed odors, food & drink;5;Chemicals
330290;Mixed odors, industrial;5;Chemicals
330300;Perfumes;5;Chemicals
330410;Lip make-up;5;Chemicals
330420;Eye make-up;5;Chemicals
330430;Manicure, pedicure;5;Chemicals
330491;Powders, make-up;5;Chemicals
330499;Make-up, nes;5;Chemicals
330510;Shampoos;5;Chemicals
330520;Hair waving, straightening;5;Chemicals
330530;Lacquers, hair;5;Chemicals
330590;Hair preparations, nes;5;Chemicals
330610;Dentrifices;5;Chemicals
330690;Oral hygiene, not dentrifices;5;Chemicals
330710;Shaving prep;5;Chemicals
330720;Deodorants;5;Chemicals
330730;Bath salts;5;Chemicals
330741;Burning odorifers;5;Chemicals
330749;Room perfuming;5;Chemicals
330790;Perfumery prep, nes;5;Chemicals
340111;Soaps for toilet, solid;5;Chemicals
340119;Soaps, not toilet, solid;5;Chemicals
340120;Soaps, nes;5;Chemicals
340211;Anionic surface-active agents;5;Chemicals
340212;Cationic surface-active agents;5;Chemicals
340213;Non-ionic surface-active agents;5;Chemicals
340219;Organic surface-active agents, nes;5;Chemicals
340220;Washing prep, retail;5;Chemicals
340290;Organic surfactant washing;5;Chemicals
340311;Lubricants, < 70% petroleum, for textile;5;Chemicals
340319;Lubricating oil, < 70% petroleum;5;Chemicals
340391;Lubricants, no petroleum, for textile;5;Chemicals
340399;Lubricant prep, no petroleum;5;Chemicals
340410;Artificial waces, modified lignite;5;Chemicals
340420;Artificial waxes, polyethylene glycol;5;Chemicals
340490;Artificial waxes, nes;5;Chemicals
340510;Polishes, creams for footwear, leather;5;Chemicals
340520;Polishes, creams for woodwork;5;Chemicals
340530;Polishes for coachwork;5;Chemicals
340540;Scouring pastes, powders;5;Chemicals
340590;Polishes, creams, nes;5;Chemicals
340600;Candles, tapers;5;Chemicals
340700;Model, dental paste, wax;5;Chemicals
350110;Casein;5;Chemicals
350190;Casein glues and derivatives;5;Chemicals
350210;Egg albumin;5;Chemicals
350290;Albumins, nes;5;Chemicals
350300;Gelatin, animal glues, nes;5;Chemicals
350400;Peptones, proteins, nes;5;Chemicals
350510;Modified starches;5;Chemicals
350520;Glues based on modified starches;5;Chemicals
350610;Glues and adhesives, < 1kg;5;Chemicals
350691;Adhesives, rubber or plastic, > 1kg;5;Chemicals
350699;Glues and adhesives, nes, > 1kg;5;Chemicals
350710;Rennet;5;Chemicals
350790;Enzymes, nes;5;Chemicals
360100;Propellent powders;5;Chemicals
360200;Prepared explosives;5;Chemicals
360300;Detonators;5;Chemicals
360410;Fireworks;5;Chemicals
360490;Flares, other pyrotechnics;5;Chemicals
360500;Matches;5;Chemicals
360610;Lighter refill;5;Chemicals
360690;Pyrophoric alloys, firelighters;5;Chemicals
370110;X-ray plates;5;Chemicals
370120;Photo instant print, flat;5;Chemicals
370130;Photo plates, > 255mm;5;Chemicals
370191;Photo plates, color;5;Chemicals
370199;Photo plates, nes;5;Chemicals
370210;Photo film rolls for x-ray;5;Chemicals
370220;Instant print film rolls;5;Chemicals
370231;Color photo film rolls, width <105mm;5;Chemicals
370232;Silver halide film rolls, width <105mm;5;Chemicals
370239;Photo film rolls, nes, width <105mm;5;Chemicals
370241;Color film rolls, width >610mm, length >200m;5;Chemicals
370242;Film rolls, not color, width >610mm, length >200m;5;Chemicals
370243;Film rolls, width >610mm, length <200m;5;Chemicals
370244;Film rolls, width 105-610mm, nes;5;Chemicals
370251;Photo color film rolls, width <16mm, length <14m;5;Chemicals
370252;Color film, width <16mm, length >14m;5;Chemicals
370253;Color film rolls, width 16-35mm, length <30m;5;Chemicals
370254;Color photo, nes, film rolls, w16-35mm, l<30m;5;Chemicals
370255;Color film rolls, width 16-35mm, length >30m;5;Chemicals
370256;Photo color film rolls, width >35mm;5;Chemicals
370291;Photo film roll, width <16mm, length <14m;5;Chemicals
370292;Photo film roll, w<16 mm, l >14m, nes;5;Chemicals
370293;Photo film rolls, w16-35mm, l <30m;5;Chemicals
370294;Photo film rolls, w16-35mm, l >30m;5;Chemicals
370295;Photo film rolls, width <35mm;5;Chemicals
370310;Unexposed photo paper, roll >610mm wide;5;Chemicals
370320;Unexposed color photo paper;5;Chemicals
370390;Unexposed photo paper, nes;5;Chemicals
370400;Photo plate, film exposed, undeveloped;5;Chemicals
370510;Photo plates, film exposed and developed;5;Chemicals
370520;Microfilms, exposed and developed;5;Chemicals
370590;Photo plates, film exposed or developed nes;5;Chemicals
370610;Cinematographic film, width  >35mm;5;Chemicals
370690;Cinematographic film, width <35mm;5;Chemicals
370710;Sensitising emulsions;5;Chemicals
370790;Chemical prep for photo uses;5;Chemicals
380110;Artificial graphite;5;Chemicals
380120;Colloidal graphite;5;Chemicals
380130;Carbonaceous pastes;5;Chemicals
380190;Graphite based products;5;Chemicals
380210;Activate carbon;5;Chemicals
380290;Activated natural mineral products, nes;5;Chemicals
380300;Tall oil;5;Chemicals
380400;Residual lyes from wood pulp;5;Chemicals
380510;Gum, wood, oils;5;Chemicals
380520;Pine oil;5;Chemicals
380590;Terpenic oils, nes;5;Chemicals
380610;Rosin and resin acids;5;Chemicals
380620;Rosin, resin acid salts;5;Chemicals
380630;Ester gums;5;Chemicals
380690;Resin acids, rosin nes;5;Chemicals
380700;Wood tar, tar oils, etc.;5;Chemicals
380810;Insecticides;5;Chemicals
380820;Fungicides;5;Chemicals
380830;Herbicides;5;Chemicals
380840;Disinfectants;5;Chemicals
380890;Pesticides;5;Chemicals
380910;Finishing and dye, amylaceous;5;Chemicals
380991;Finishing and dyes, textiles industry;5;Chemicals
380992;Finishing and dyes, paper industry;5;Chemicals
380993;Finishing and dyes, leather industry;5;Chemicals
380999;Finishing and dye, other industries;5;Chemicals
381010;Metal pickling preps;5;Chemicals
381090;Electro-weld rod cores, etc.;5;Chemicals
381111;Anti-knock prep, lead;5;Chemicals
381119;Anti-knock prep, not lead;5;Chemicals
381121;Lubricant oil, petroleum;5;Chemicals
381129;Lubricant oil, no petroleum;5;Chemicals
381190;Oil additives, nes;5;Chemicals
381210;Rubber accelerators;5;Chemicals
381220;Plasticizers for rubber, plastic;5;Chemicals
381230;Stabilizers for rubber, plastic;5;Chemicals
381300;Fire-extinguisher prep;5;Chemicals
381400;Organic composite solvents;5;Chemicals
381511;Catalysts, nickel;5;Chemicals
381512;Catalysts, precious metals;5;Chemicals
381519;Catalysts, nes;5;Chemicals
381590;Reaction initiators, accelerators, etc.;5;Chemicals
381600;Refractory cements, etc., not graphite;5;Chemicals
381710;Mixed alkylbenzenes, nes;5;Chemicals
381720;Mixed alkylnaphthalenes, nes;5;Chemicals
381800;Chemical wafers for electronic;5;Chemicals
381900;Hydraulic brake, fluid < 70% petroleum;5;Chemicals
382000;Anti-freezing fluids;5;Chemicals
382100;Culture media for micro-organisms;5;Chemicals
382200;Diagnostic reagents, nes;5;Chemicals
382310;Binders for foundry moulds;5;Chemicals
382320;Naphthenic acids;5;Chemicals
382330;Non-agglomerated metal carbides;5;Chemicals
382340;Additives for cements, etc;5;Chemicals
382350;Non-refractory mortars, concretes;5;Chemicals
382360;Sorbitol;5;Chemicals
382390;Chemical products, nes;5;Chemicals
390110;Polyethylene, < 0.94 spec gravity;5;Chemicals
390120;Polyethylene, > 0.94 spec gravity;5;Chemicals
390130;Ethylene-vinyl acetate copolymers;5;Chemicals
390190;Polymers of ethylene, nes;5;Chemicals
390210;Polypropylene;5;Chemicals
390220;Polyisobutylene;5;Chemicals
390230;Propylene copolymers;5;Chemicals
390290;Polymers of propylene, nes;5;Chemicals
390311;Polystyrene, expansible;5;Chemicals
390319;Polystyrene, not expansible;5;Chemicals
390320;SAN copolymers;5;Chemicals
390330;ABS copolymers;5;Chemicals
390390;Styrene polymers, not SAN, ABS;5;Chemicals
390410;Polyvinyl chloride;5;Chemicals
390421;Polyvinyl chloride, not plasticised;5;Chemicals
390422;Polyvinyl chloride, plasticised;5;Chemicals
390430;Vinyl chloride, acetate copolymers;5;Chemicals
390440;Vinyl chloride copolymers, nes;5;Chemicals
390450;Vinylidene chloride polymers;5;Chemicals
390461;Polytetrafluoroethylene;5;Chemicals
390469;Flouro-polymers, nes;5;Chemicals
390490;Vinyl chloride polymers;5;Chemicals
390511;Polyvinyl acetate, aqueous;5;Chemicals
390519;Polyvinyl acetate, not aqueous;5;Chemicals
390520;Polyvinyl alcohols;5;Chemicals
390590;Vinyl polymers, halogenated olefins;5;Chemicals
390610;Polymethyl methacrylate;5;Chemicals
390690;Acrylic polymers;5;Chemicals
390710;Polyacetals;5;Chemicals
390720;Polyethers, nes;5;Chemicals
390730;Epoxide resins;5;Chemicals
390740;Polycarbonates;5;Chemicals
390750;Alkyd resins;5;Chemicals
390760;Polyethylene terephthalate;5;Chemicals
390791;Polyesters, unsaturated, nes;5;Chemicals
390799;Polyesters, nes;5;Chemicals
390810;Polyamides, select;5;Chemicals
390890;Polyamides, nes;5;Chemicals
390910;Urea, thiourea resins;5;Chemicals
390920;Melamine resins;5;Chemicals
390930;Amino-resins;5;Chemicals
390940;Phenolic resins;5;Chemicals
390950;Polyurethanes;5;Chemicals
391000;Silicones;5;Chemicals
391110;Petroleum resins, etc;5;Chemicals
391190;Polysulphides, -sulphones, nes;5;Chemicals
391211;Cellulose acetates, non-plasticised;5;Chemicals
391212;Cellulose acetates, plasticised;5;Chemicals
391220;Cellulose nitrates, collodions;5;Chemicals
391231;Carboxymethylcellulose, salts;5;Chemicals
391239;Cellulose ethers, nes;5;Chemicals
391290;Cellulose derivatives, nes;5;Chemicals
391310;Alginic acid;5;Chemicals
391390;Polymers, nes;5;Chemicals
391400;Ion exchangers based on polymers;5;Chemicals
391510;Polyethylene waste;5;Chemicals
391520;Polystyrene waste;5;Chemicals
391530;Polyvinyl chloride waste;5;Chemicals
391590;Plastics waste, nes;5;Chemicals
391610;Monofilament, ethylene;5;Chemicals
391620;Monofilament, vinyl-chloride;5;Chemicals
391690;Monofilament, nes;5;Chemicals
391710;Sausage casings;5;Chemicals
391721;Polyethylene tube, rigid;5;Chemicals
391722;Polypropylene tube, rigid;5;Chemicals
391723;Polyvinyl chloride tube, rigid;5;Chemicals
391729;Plastic tube, rigid;5;Chemicals
391731;Flexible plastic tube, mbp > 27.6MPa;5;Chemicals
391732;Flexible plastic tube, no fitting;5;Chemicals
391733;Flexible plastic tube, with fitting;5;Chemicals
391739;Plastic tube, flexible, nes;5;Chemicals
391740;Plastic tube fittings;5;Chemicals
391810;Wall, floor cover, vinyl chloride;5;Chemicals
391890;Wall, floor cover, not vinyl chloride;5;Chemicals
391910;Self-adhesive plastic, <20 cm;5;Chemicals
391990;Self-adhesive plastic, >20 cm;5;Chemicals
392010;Plastic sheet, ethylene;5;Chemicals
392020;Plastic sheet, propylene;5;Chemicals
392030;Plastic sheet, styrene;5;Chemicals
392041;Plastic sheet, rigid vinyl;5;Chemicals
392042;Plastic sheet, flexible vinyl;5;Chemicals
392051;Plastic sheet, polymethyl methacrylate;5;Chemicals
392059;Plastic sheet, acrylic nes;5;Chemicals
392061;Plastic sheet, polycarbonates;5;Chemicals
392062;Plastic sheet, polyethylene terephthal;5;Chemicals
392063;Plastic sheet, unsaturated polyesters;5;Chemicals
392069;Plastic sheet, polyesters, nes;5;Chemicals
392071;Plastic sheet, regenerated cellulose;5;Chemicals
392072;Plastic sheet, vulcanised rubber;5;Chemicals
392073;Plastic sheet, cellulose acetate;5;Chemicals
392079;Plastic sheet, cellulose, nes;5;Chemicals
392091;Plastic sheet, polyvinyl butyral;5;Chemicals
392092;Plastic sheet, polyamides;5;Chemicals
392093;Plastic sheet, amino-resins;5;Chemicals
392094;Plastic sheet, phenolic resins;5;Chemicals
392099;Plastic sheet, nes;5;Chemicals
392111;Plastic sheet, cellular of styrene;5;Chemicals
392112;Plastic sheet, cellular of vinyl chloride;5;Chemicals
392113;Plastic sheet, cellular of polyurethane;5;Chemicals
392114;Plastic sheet, cellular of regenerated cellulose;5;Chemicals
392119;Plastic sheet, cellular of plastics, nes;5;Chemicals
392190;Plastic sheet, etc, nes;5;Chemicals
392210;Plastic baths and basins;5;Chemicals
392220;Plastic toilet seats;5;Chemicals
392290;Plastic bathroom wares, nes;5;Chemicals
392310;Plastic boxes;5;Chemicals
392321;Bags of ethylene polymers;5;Chemicals
392329;Plastic bags, not ethylene polymers;5;Chemicals
392330;Plastic bottles;5;Chemicals
392340;Plastic spools;5;Chemicals
392350;Plastic closures;5;Chemicals
392390;Plastic goods for packing;5;Chemicals
392410;Plastic kitchen ware;5;Chemicals
392490;Plastic household articles, nes;5;Chemicals
392510;Plastic tanks, <300 L;5;Chemicals
392520;Plastic doors, windows;5;Chemicals
392530;Plastic blinds;5;Chemicals
392590;Plastic builders' ware, nes;5;Chemicals
392610;Plastic office supplies;5;Chemicals
392620;Plastic apparel;5;Chemicals
392630;Plastic furniture fittings;5;Chemicals
392640;Plastic ornaments;5;Chemicals
392690;Plastic articles, nes;5;Chemicals
400110;Natural rubber latex;5;Chemicals
400121;Natural rubber, smoked sheets;5;Chemicals
400122;Technically specified natural rubber;5;Chemicals
400129;Natural rubber, nes;5;Chemicals
400130;Natural gums;5;Chemicals
400211;Rubber, SBR, latex;5;Chemicals
400219;Rubber, SBR, not latex;5;Chemicals
400220;Rubber, BR;5;Chemicals
400231;Rubber, IIR;5;Chemicals
400239;Rubber, CIIR/BIIR;5;Chemicals
400241;Rubber, CR, latex;5;Chemicals
400249;Rubber, CR, not latex;5;Chemicals
400251;Rubber, NBR, latex;5;Chemicals
400259;Rubber, NBR, not latex;5;Chemicals
400260;Rubber, IR;5;Chemicals
400270;Rubber, EPDM;5;Chemicals
400280;Natural and synthetic rubber mix;5;Chemicals
400291;Synthetic rubber, latex from oils, nes;5;Chemicals
400299;Synthetic rubber, not latex from oils, nes;5;Chemicals
400300;Reclaimed rubber;5;Chemicals
400400;Rubber waste;5;Chemicals
400510;Compounded unvulcanised rubber;5;Chemicals
400520;Rubber solutions, nes;5;Chemicals
400591;Compounded unvulcanised rubber, plate, etc.;5;Chemicals
400599;Compounded unvulcanised rubber, primary, nes;5;Chemicals
400610;Camel-back strips for rubber tyres;5;Chemicals
400690;Unvulcanised rubber rods, etc;5;Chemicals
400700;Vulcanised rubber thread;5;Chemicals
400811;Vulcanised rubber sheet, cellular;5;Chemicals
400819;Vulcanised rubber rods, cellular;5;Chemicals
400821;Vulcanised rubber sheet, non-cellular;5;Chemicals
400829;Vulcanised rubber rods, non-cellular;5;Chemicals
400910;Rubber tubes, not reinforced;5;Chemicals
400920;Rubber tubes, metal reinforced;5;Chemicals
400930;Rubber tubes, textile reinforced;5;Chemicals
400940;Rubber tubes, reinforced, nes;5;Chemicals
400950;Rubber tubes, with fittings;5;Chemicals
401010;Rubber transmission belts, trapezoidal;5;Chemicals
401091;Rubber conveyor belts, <20cm;5;Chemicals
401099;Rubber conveyor belts, nes;5;Chemicals
401110;Rubber tyres, cars, new;5;Chemicals
401120;Rubber tyres, buses, new;5;Chemicals
401130;Rubber tyres, aircraft, new;5;Chemicals
401140;Rubber tyres, motorcycles, new;5;Chemicals
401150;Rubber tyres, bicycles, new;5;Chemicals
401191;Rubber tyres, new, herring-bone;5;Chemicals
401199;Rubber tyres, new, nes;5;Chemicals
401210;Retreaded tyres;5;Chemicals
401220;Used tyres;5;Chemicals
401290;Tyres, interchangeable treads;5;Chemicals
401310;Inner rubber tubes, motor vehicles;5;Chemicals
401320;Inner rubber tubes, bicycles;5;Chemicals
401390;Inner rubber tubes, nes;5;Chemicals
401410;Sheath contraceptives;5;Chemicals
401490;Rubber pharmacy items, not contraceptives;5;Chemicals
401511;Rubber gloves, surgical;5;Chemicals
401519;Rubber gloves, not surgical;5;Chemicals
401590;Rubber clothing, nes;5;Chemicals
401610;Articles of cellular rubber;5;Chemicals
401691;Rubber floor coverings, not cellular;5;Chemicals
401692;Erasers;5;Chemicals
401693;Vulcanised rubber seals;5;Chemicals
401694;Vulcanised rubber boat fenders;5;Chemicals
401695;Vulcanised rubber articles, inflatable;5;Chemicals
401699;Vulcanised rubber articles, not hard, nes;5;Chemicals
401700;Hard rubber;5;Chemicals
410110;Bovine skins, whole, raw;1;Agriculture
410121;Bovine hides, whole, fresh;1;Agriculture
410122;Bovine butts & bends, fresh;1;Agriculture
410129;Bovine hide sections, fresh;1;Agriculture
410130;Bovine hides, raw, nes;1;Agriculture
410140;Equine hides & skins, raw;1;Agriculture
410210;Sheepskin with wool, raw;1;Agriculture
410221;Sheepskin no wool, pickled;1;Agriculture
410229;Sheepskin no wool, raw;1;Agriculture
410310;Goat hides, raw;1;Agriculture
410320;Reptile skins, raw;1;Agriculture
410390;Other raw hides;1;Agriculture
410410;Bovine skin leather, whole;1;Agriculture
410421;Bovine leather, vegetable pre-tanned;1;Agriculture
410422;Bovine leather, pre-tanned;1;Agriculture
410429;Bovine leather, tanned;1;Agriculture
410431;Bovine leather, full;1;Agriculture
410439;Bovine leather, nes;1;Agriculture
410511;Sheep leather, vegetable pre-tanned;1;Agriculture
410512;Sheep leather, pre-tanned;1;Agriculture
410519;Sheep leather, tanned;1;Agriculture
410520;Sheep leather, nes;1;Agriculture
410611;Goat leather, vegetable pre-tanned;1;Agriculture
